rank,company,ticker,cik,public_float_usd,public_float,tier
2948,Oaktree Acquisition Corp. III Life Sciences,OACCW,2029769,200629854,$201M,mid
2949,CHEMUNG FINANCIAL CORP,CHMG,763563,200624366,$201M,mid
2950,Vendome Acquisition Corp I,VNMEU,2055879,200600000,$201M,mid
2951,PURE CYCLE CORP,PCYO,276720,200552430,$201M,mid
2952,Ategrity Specialty Insurance Co Holdings,ASIC,2040491,200155433,$200M,mid
2953,EverCommerce Inc.,EVCM,1853145,200100000,$200M,mid
2954,Hennessy Capital Investment Corp. VII,HVIIR,1846416,200050400,$200M,mid
2955,"TrueBlue, Inc.",TBI,768899,200000000,$200M,mid
2956,KOHLS Corp,KSS,885639,200000000,$200M,mid
2957,CIK 1821160,,1821160,198900000,$199M,mid
2958,CIK 1860782,,1860782,198251396,$198M,mid
2959,CIK 1434868,,1434868,198200000,$198M,mid
2960,Osprey Bitcoin Trust,OBTC,1767057,198196607,$198M,mid
2961,CIK 1806201,,1806201,198100000,$198M,mid
2962,CIK 1868726,,1868726,198100000,$198M,mid
2963,"Unusual Machines, Inc.",UMAC,1956955,197646688,$198M,mid
2964,"Funko, Inc.",FNKO,1704711,197300000,$197M,mid
2965,Oak Valley Bancorp,OVLY,1431567,197000000,$197M,mid
2966,"BLUE RIDGE BANKSHARES, INC.",BRBS,842717,196878364,$197M,mid
2967,"PALVELLA THERAPEUTICS, INC.",PVLA,1583648,196700000,$197M,mid
2968,Information Services Group Inc.,III,1371489,196071163,$196M,mid
2969,MBIA INC,MBI,814585,196000000,$196M,mid
2970,CIK 1382230,,1382230,195325406,$195M,mid
2971,908 Devices Inc.,MASS,1555279,194900000,$195M,mid
2972,NRC HEALTH,NRC,70487,194764382,$195M,mid
2973,AMC Global Media Inc.,AMCX,1514991,194000000,$194M,mid
2974,FLEXSTEEL INDUSTRIES INC,FLXS,37472,193381286,$193M,mid
2975,STONERIDGE INC,SRI,1043337,192600000,$193M,mid
2976,"FVCBankcorp, Inc.",FVCB,1675644,192138668,$192M,mid
2977,CIK 1593222,,1593222,192100000,$192M,mid
2978,1 800 FLOWERS COM INC,FLWS,1084869,191511000,$192M,mid
2979,Terrestrial Energy Inc. /DE/,IMSRW,2019804,191475000,$191M,mid
2980,"Editas Medicine, Inc.",EDIT,1650664,191377146,$191M,mid
2981,"Entrada Therapeutics, Inc.",TRDA,1689375,191200000,$191M,mid
2982,Douglas Elliman Inc.,DOUG,1878897,191100000,$191M,mid
2983,Lucky Strike Entertainment Corp,LUCK,1840572,190726000,$191M,mid
2984,CIK 1728205,,1728205,190429937,$190M,mid
2985,"Alpine Income Property Trust, Inc.",PINE-PA,1786117,190306859,$190M,mid
2986,Chaince Digital Holdings Inc.,CD,1527762,190259746,$190M,mid
2987,Inogen Inc,INGN,1294133,190100000,$190M,mid
2988,Streamex Corp.,STEX,1530766,190000000,$190M,mid
2989,3D SYSTEMS CORP,DDD,910638,189570915,$190M,mid
2990,CIK 1756701,,1756701,189523764,$190M,mid
2991,Vuzix Corp,VUZI,1463972,189368000,$189M,mid
2992,CIK 1293971,,1293971,189220530,$189M,mid
2993,NETLIST INC,NLST,1282631,189200000,$189M,mid
2994,"Western New England Bancorp, Inc.",WNEB,1157647,189164244,$189M,mid
2995,STARZ ENTERTAINMENT CORP /CN/,STRZ,929351,189000000,$189M,mid
2996,Invesco DB Precious Metals Fund,DBP,1383057,187850000,$188M,mid
2997,CIK 836147,,836147,186500000,$186M,mid
2998,C & F FINANCIAL CORP,CFFI,913341,186049961,$186M,mid
2999,JAKKS PACIFIC INC,JAKK,1009829,185317889,$185M,mid
3000,Viant Technology Inc.,DSP,1828791,185100000,$185M,mid
3001,"Allogene Therapeutics, Inc.",ALLO,1737287,184000000,$184M,mid
3002,OneWater Marine Inc.,ONEW,1772921,183705342,$184M,mid
3003,ALUMIS INC.,ALMS,1847367,183200000,$183M,mid
3004,Hyliion Holdings Corp.,HYLN,1759631,183000000,$183M,mid
3005,E.W. SCRIPPS Co,SSP,832428,183000000,$183M,mid
3006,FACT II Acquisition Corp.,FACTW,2028935,182559603,$183M,mid
3007,River Financial Corp,RVRF,1641601,182000000,$182M,mid
3008,NATURAL GAS SERVICES GROUP INC,NGS,1084991,181900000,$182M,mid
3009,"Inspired Entertainment, Inc.",INSE,1615063,181000000,$181M,mid
3010,ContextLogic Holdings Inc.,LOGC,2064307,181000000,$181M,mid
3011,"TILE SHOP HOLDINGS, INC.",TTSH,1552800,180796318,$181M,mid
3012,Digital Asset Acquisition Corp.,DAAQU,2052162,180780000,$181M,mid
3013,PERMA FIX ENVIRONMENTAL SERVICES INC,PESI,891532,180282376,$180M,mid
3014,Newbury Street II Acquisition Corp,NTWOU,2028027,180217774,$180M,mid
3015,Neostellar Capital Corp.,NSLRL,1509470,179919391,$180M,mid
3016,CuriosityStream Inc.,CURI,1776909,179700000,$180M,mid
3017,FIRST UNITED CORP/MD/,FUNC,763907,179240809,$179M,mid
3018,FIRST COMMUNITY CORP /SC/,FCCO,932781,178810210,$179M,mid
3019,Solarius Capital Acquisition Corp.,SOCAU,2065948,177885000,$178M,mid
3020,ENTREPRENEUR UNIVERSE BRIGHT GROUP,EUBG,1171326,177755981,$178M,mid
3021,Translational Development Acquisition Corp.,TDACW,1926599,177675000,$178M,mid
3022,"Plum Acquisition Corp, IV",PLMKU,2030482,177330000,$177M,mid
3023,Investar Holding Corp,ISTR,1602658,177300000,$177M,mid
3024,GREENE COUNTY BANCORP INC,GCBC,1070524,177217000,$177M,mid
3025,"CRESCENT BIOPHARMA, INC.",CBIO,1253689,177200000,$177M,mid
3026,Zumiez Inc,ZUMZ,1318008,177088388,$177M,mid
3027,Satellogic Inc.,SATLW,1874315,176744176,$177M,mid
3028,First Western Financial Inc,MYFW,1327607,176400000,$176M,mid
3029,1RT Acquisition Corp.,ONCHW,2054272,175950000,$176M,mid
3030,Bank7 Corp.,BSVN,1746129,175326764,$175M,mid
3031,Copley Acquisition Corp,COPL-WT,2045473,175096125,$175M,mid
3032,CIK 2052161,,2052161,175087500,$175M,mid
3033,"Perma-Pipe International Holdings, Inc.",PPIH,914122,174846721,$175M,mid
3034,CIK 1995413,,1995413,174675000,$175M,mid
3035,"Inhibrx Biosciences, Inc.",INBX,2007919,174600000,$175M,mid
3036,Virginia National Bankshares Corp,VABK,1572334,174400000,$174M,mid
3037,MEDALLION FINANCIAL CORP,MBNKO,1000209,174163971,$174M,mid
3038,CIK 1827821,,1827821,173920000,$174M,mid
3039,CIK 1856236,,1856236,173900000,$174M,mid
3040,"UNIVERSAL LOGISTICS HOLDINGS, INC.",ULH,1308208,173800000,$174M,mid
3041,SC II Acquisition Corp.,SCIIU,2076739,173707500,$174M,mid
3042,Twelve Seas Investment Co III/Cayman,TWLVU,2052243,173577750,$174M,mid
3043,CIK 1846017,,1846017,173500000,$174M,mid
3044,NATIONAL BANKSHARES INC,NKSH,796534,173155227,$173M,mid
3045,"Expensify, Inc.",EXFY,1476840,173000000,$173M,mid
3046,"USCB FINANCIAL HOLDINGS, INC.",USCB,1901637,173000000,$173M,mid
3047,CIK 1840904,,1840904,172900000,$173M,mid
3048,JOINT Corp,JYNT,1612630,172500000,$172M,mid
3049,Yorkville Acquisition Corp.,MCGAU,2064658,172500000,$172M,mid
3050,Crown Reserve Acquisition Corp. I,CRACR,2070887,172500000,$172M,mid
3051,OMEROS CORP,OMER,1285819,172381173,$172M,mid
3052,Foghorn Therapeutics Inc.,FHTX,1822462,172300000,$172M,mid
3053,"Quad/Graphics, Inc.",QUAD,1481792,172279494,$172M,mid
3054,RGC RESOURCES INC,RGCO,1069533,171906919,$172M,mid
3055,Galata Acquisition Corp. II,LATAW,2076427,171810000,$172M,mid
3056,Smith Douglas Homes Corp.,SDHC,1982518,171500000,$172M,mid
3057,"Mistras Group, Inc.",MG,1436126,171400000,$171M,mid
3058,CIK 1401564,,1401564,170853841,$171M,mid
3059,"LEXICON PHARMACEUTICALS, INC.",LXRX,1062822,170000000,$170M,mid
3060,MidCap Financial Investment Corp,MFICL,1278752,170000000,$170M,mid
3061,CIK 1721386,,1721386,169500000,$170M,mid
3062,Helix Acquisition Corp. III,HLXC,2099656,169270500,$169M,mid
3063,Better Home & Finance Holding Co,BETRW,1835856,169000000,$169M,mid
3064,"CITIZENS, INC.",CIA,24090,168532386,$169M,mid
3065,"Idaho Strategic Resources, Inc.",IDR,1030192,168504500,$169M,mid
3066,UTAH MEDICAL PRODUCTS INC,UTMD,706698,168203211,$168M,mid
3067,Melar Acquisition Corp. I/Cayman,MACIU,2016221,168160000,$168M,mid
3068,CIK 791908,,791908,167829001,$168M,mid
3069,ENTRAVISION COMMUNICATIONS CORP,EVC,1109116,167134380,$167M,mid
3070,"Reservoir Media, Inc.",RSVR,1824403,167090553,$167M,mid
3071,"4D Molecular Therapeutics, Inc.",FDMT,1650648,166461070,$166M,mid
3072,IMMERSION CORP,IMMR,1058811,166012564,$166M,mid
3073,TELOS CORP,TLS,320121,165200000,$165M,mid
3074,CADIZ INC,CDZIP,727273,165039069,$165M,mid
3075,CIK 1554859,,1554859,164913715,$165M,mid
3076,Verano Holdings Corp.,VRNO,1848416,164049793,$164M,mid
3077,"Princeton Bancorp, Inc.",BPRN,1913971,164000000,$164M,mid
3078,"Maiden Holdings, Ltd.",MHNC,1412100,163400000,$163M,mid
3079,CIK 1778784,,1778784,163300000,$163M,mid
3080,Zevia PBC,ZVIA,1854139,163200000,$163M,mid
3081,BRT Apartments Corp.,BRT,14846,162900000,$163M,mid
3082,"Aardvark Therapeutics, Inc.",AARD,1774857,162900000,$163M,mid
3083,Finwise Bancorp,FINW,1856365,162900000,$163M,mid
3084,GraniteShares Platinum Trust,PLTM,1690842,162846000,$163M,mid
3085,W&T OFFSHORE INC,WTI,1288403,162137940,$162M,mid
3086,ALTA EQUIPMENT GROUP INC.,ALTG-PA,1759824,162100000,$162M,mid
3087,"Lineage Cell Therapeutics, Inc.",LCTX,876343,161500000,$162M,mid
3088,"RE/MAX Holdings, Inc.",RMAX,1581091,160900000,$161M,mid
3089,AI Financial Corp,AIFC,862861,160600000,$161M,mid
3090,CIK 1452857,,1452857,160400000,$160M,mid
3091,"Spero Therapeutics, Inc.",SPRO,1701108,160300000,$160M,mid
3092,EVOLUTION PETROLEUM CORP,EPM,1006655,160100000,$160M,mid
3093,"ROCKY BRANDS, INC.",RCKY,895456,159623943,$160M,mid
3094,"WhiteHorse Finance, Inc.",WHFCL,1552198,158900000,$159M,mid
3095,Braemar Hotels & Resorts Inc.,BHR-PD,1574085,158593273,$159M,mid
3096,SkinHealth Systems Inc.,SKIN,1818093,158400000,$158M,mid
3097,OP Bancorp,OPBK,1722010,157990000,$158M,mid
3098,"Forte Biosciences, Inc.",FBRX,1419041,157000000,$157M,mid
3099,AMERICAS CARMART INC,CRMT,799850,156686760,$157M,mid
3100,"TAYLOR DEVICES, INC.",TAYD,96536,156684000,$157M,mid
3101,AMES NATIONAL CORP,ATLO,1132651,156208589,$156M,mid
3102,"SONIDA SENIOR LIVING, INC.",SNDA,1043000,155900000,$156M,mid
3103,"American Integrity Insurance Group, Inc.",AII,2007587,155900000,$156M,mid
3104,BK Technologies Corp,BKTI,2186,155879977,$156M,mid
3105,DMC Global Inc.,BOOM,34067,155821973,$156M,mid
3106,"RING ENERGY, INC.",REI,1384195,155602776,$156M,mid
3107,Monopar Therapeutics,MNPR,1645469,155527932,$156M,mid
3108,"CS Disco, Inc.",LAW,1625641,155500000,$156M,mid
3109,Oxford Square Capital Corp.,OXSQG,1259429,155451737,$155M,mid
3110,FRANKLIN STREET PROPERTIES CORP /MA/,FSP,1031316,155302675,$155M,mid
3111,"Lightwave Logic, Inc.",LWLG,1325964,155272461,$155M,mid
3112,CIK 1733294,,1733294,155200000,$155M,mid
3113,CIK 716605,,716605,154977000,$155M,mid
3114,WEBTOON Entertainment Inc.,WBTN,1997859,154600000,$155M,mid
3115,enGene Therapeutics Inc.,ENGNW,1980845,154176366,$154M,mid
3116,Definitive Healthcare Corp.,DH,1861795,153800000,$154M,mid
3117,EXAGEN INC.,XGN,1274737,153600000,$154M,mid
3118,"Sight Sciences, Inc.",SGHT,1531177,153600000,$154M,mid
3119,"Leslie's, Inc.",LESL,1821806,153300000,$153M,mid
3120,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,NXDT-PA,1356115,153295464,$153M,mid
3121,WisdomTree Bitcoin Fund,BTCW,1850391,152964909,$153M,mid
3122,Benitec Biopharma Inc.,BNTC,1808898,152964292,$153M,mid
3123,Seven Hills Realty Trust,SEVN,1452477,152800000,$153M,mid
3124,"SANGAMO THERAPEUTICS, INC",SGMOQ,1001233,152669558,$153M,mid
3125,EAGLE FINANCIAL SERVICES INC,EFSI,880641,152467636,$152M,mid
3126,Profound Medical Corp.,PROF,1628808,152237865,$152M,mid
3127,CIK 2025065,,2025065,151929000,$152M,mid
3128,CIK 1758057,,1758057,151600000,$152M,mid
3129,FIGX Capital Acquisition Corp.,FIGXU,2059033,150875975,$151M,mid
3130,FIRST NATIONAL CORP /VA/,FXNC,719402,150573153,$151M,mid
3131,"RESOURCES CONNECTION, INC.",RGP,1084765,150475165,$150M,mid
3132,"Stereotaxis, Inc.",STXS,1289340,150300000,$150M,mid
3133,EGH Acquisition Corp.,EGHAU,2052547,150150010,$150M,mid
3134,Atomera Inc,ATOM,1420520,150140617,$150M,mid
3135,"LANDS' END, INC.",LE,799288,150100000,$150M,mid
3136,DocGo Inc.,DCGO,1822359,149560663,$150M,mid
3137,Alpha Cognition Inc.,ACOG,1655923,149495700,$149M,mid
3138,"Aclaris Therapeutics, Inc.",ACRS,1557746,149200000,$149M,mid
3139,CIK 1822250,,1822250,149000000,$149M,mid
3140,CIK 842518,,842518,149000000,$149M,mid
3141,CPI Card Group Inc.,PMTS,1641614,148800000,$149M,mid
3142,INVESCO DB US DOLLAR INDEX BEARISH FUND,UDN,1383149,148522000,$149M,mid
3143,NeoVolta Inc.,NEOVW,1748137,147900000,$148M,mid
3144,"Virgin Galactic Holdings, Inc",SPCE,1706946,147600000,$148M,mid
3145,Sanara MedTech Inc.,SMTI,714256,147507172,$148M,mid
3146,"Anika Therapeutics, Inc.",ANIK,898437,147343841,$147M,mid
3147,MUNCY COLUMBIA FINANCIAL Corp,CCFN,731122,146993764,$147M,mid
3148,ACCURAY INC,ARAY,1138723,146769044,$147M,mid
3149,COLLECTIVE ACQUISITION CORP.,CCAQU,2041047,146625000,$147M,mid
3150,Neurogene Inc.,NGNE,1404644,145975956,$146M,mid
3151,Gesher Acquisition Corp. II,GSHRW,2044635,145906250,$146M,mid
3152,"iHeartMedia, Inc.",IHETW,1400891,145900000,$146M,mid
3153,"Bark, Inc.",BARK,1819574,145700000,$146M,mid
3154,"MainStreet Bancshares, Inc.",MNSBP,1693577,145606299,$146M,mid
3155,Outdoor Holding Co,POWWP,1015383,145456088,$145M,mid
3156,"PUMA BIOTECHNOLOGY, INC.",PBYI,1401667,145200000,$145M,mid
3157,"Eledon Pharmaceuticals, Inc.",ELDN,1404281,145168781,$145M,mid
3158,MEDIFAST INC,MED,910329,145000000,$145M,mid
3159,"OmniAb, Inc.",OABIW,1846253,144900000,$145M,mid
3160,"Voyager Therapeutics, Inc.",VYGR,1640266,144200000,$144M,mid
3161,Ellington Credit Co,ELLA,1560672,143832683,$144M,mid
3162,HF Foods Group Inc.,HFFG,1680873,143600000,$144M,mid
3163,CIK 846475,,846475,143400000,$143M,mid
3164,Finance of America Companies Inc.,FOA,1828937,143300000,$143M,mid
3165,"VERDE RESOURCES, INC.",VRDR,1506929,142952618,$143M,mid
3166,"MODIV INDUSTRIAL, INC.",MDV-PA,1645873,142900000,$143M,mid
3167,Seaport Entertainment Group Inc.,SEG,2009684,142445101,$142M,mid
3168,CIK 1851194,,1851194,142300000,$142M,mid
3169,"Abacus Global Management, Inc.",ABXL,1814287,142281625,$142M,mid
3170,"AEMETIS, INC",AMTX,738214,142100000,$142M,mid
3171,T1 Energy Inc.,TE,1992243,141000000,$141M,mid
3172,Hamilton Beach Brands Holding Co,HBB,1709164,140761042,$141M,mid
3173,CIK 1435508,,1435508,140300000,$140M,mid
3174,CIK 1110611,,1110611,140000000,$140M,mid
3175,FRANKLIN FINANCIAL SERVICES CORP /PA/,FRAF,723646,139866553,$140M,mid
3176,CIK 1494650,,1494650,139800000,$140M,mid
3177,Pangaea Logistics Solutions Ltd.,PANL,1606909,139690000,$140M,mid
3178,"Strawberry Fields REIT, Inc.",STRW,1782430,139676706,$140M,mid
3179,GRAN TIERRA ENERGY INC.,GTE,1273441,139300000,$139M,mid
3180,MAGNACHIP SEMICONDUCTOR Corp,MX,1325702,139249768,$139M,mid
3181,Thayer Ventures Acquisition Corp II,TVAIU,1872228,139169586,$139M,mid
3182,FIRST NORTHERN COMMUNITY BANCORP,FNRN,1114927,139059159,$139M,mid
3183,"AVITA Medical, Inc.",AVHHL,1762303,138669045,$139M,mid
3184,ACME UNITED CORP,ACU,2098,138208393,$138M,mid
3185,CIK 1512931,,1512931,137800000,$138M,mid
3186,"Vistagen Therapeutics, Inc.",VTGN,1411685,137700000,$138M,mid
3187,LIGHTPATH TECHNOLOGIES INC,LPTH,889971,137428323,$137M,mid
3188,MAUI LAND & PINEAPPLE CO INC,MLP,63330,137369589,$137M,mid
3189,"Starling Oncology, Inc.",STLNW,1799191,137200000,$137M,mid
3190,"Cabaletta Bio, Inc.",CABA,1759138,137000000,$137M,mid
3191,"Richmond Mutual Bancorporation, Inc.",RMBI,1767837,137000000,$137M,mid
3192,ESCALADE INC,ESCA,33488,136833075,$137M,mid
3193,CIK 1501756,,1501756,136700000,$137M,mid
3194,ADC Therapeutics SA,ADCT,1771910,136400000,$136M,mid
3195,CF BANKSHARES INC.,CFBK,1070680,136000000,$136M,mid
3196,STRATTEC SECURITY CORP,STRT,933034,135807533,$136M,mid
3197,OHIO VALLEY BANC CORP,OVBC,894671,135654402,$136M,mid
3198,AGENUS INC,AGEN,1098972,135400000,$135M,mid
3199,CIK 1783032,,1783032,135200000,$135M,mid
3200,"Global Water Resources, Inc.",GWRS,1434728,135100000,$135M,mid
3201,JOHNSON OUTDOORS INC,JOUT,788329,135000000,$135M,mid
3202,LANTRONIX INC,LTRX,1114925,134820000,$135M,mid
3203,KRONOS WORLDWIDE INC,KRO,1257640,134600000,$135M,mid
3204,CytoDyn Inc.,CYDY,1175680,134520000,$135M,mid
3205,"Resolute Holdings Management, Inc.",RHLD,2039497,134500000,$134M,mid
3206,"Concrete Pumping Holdings, Inc.",BBCP,1703956,134454780,$134M,mid
3207,FutureFuel Corp.,FF,1337298,134424435,$134M,mid
3208,EVERSPIN TECHNOLOGIES INC.,MRAM,1438423,134200000,$134M,mid
3209,"El Pollo Loco Holdings, Inc.",LOCO,1606366,133900000,$134M,mid
3210,Epsilon Energy Ltd.,EPSN,1726126,133700000,$134M,mid
3211,PEOPLES BANCORP OF NORTH CAROLINA INC,PEBK,1093672,133583528,$134M,mid
3212,BASSETT FURNITURE INDUSTRIES INC,BSET,10329,133570442,$134M,mid
3213,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,NEN,746514,133487471,$133M,mid
3214,"CODEXIS, INC.",CDXS,1200375,133400000,$133M,mid
3215,AirJoule Technologies Corp.,AIRJ,1855474,133205623,$133M,mid
3216,"Lifeway Foods, Inc.",LWAY,814586,132499543,$132M,mid
3217,FIRST CAPITAL INC,FCAP,1070296,132400000,$132M,mid
3218,LAKELAND INDUSTRIES INC,LAKE,798081,132400000,$132M,mid
3219,TUCOWS INC /PA/,TCX,909494,132200000,$132M,mid
3220,Seritage Growth Properties,SRG,1628063,132000000,$132M,mid
3221,Sleep Number Corp,SNBRQ,827187,131813000,$132M,mid
3222,BCB BANCORP INC,BCBP,1228454,131700000,$132M,mid
3223,"Rackspace Technology, Inc.",RXT,1810019,131000000,$131M,mid
3224,"Hanover Bancorp, Inc. /MD",HNVR,1828588,130900000,$131M,mid
3225,"Picard Medical, Inc.",PMI,2030617,130820904,$131M,mid
3226,"Apple iSports Group, Inc.",AAPI,1134982,130314309,$130M,mid
3227,Silvercrest Asset Management Group Inc.,SAMG,1549966,129900000,$130M,mid
3228,"CB Financial Services, Inc.",CBFV,1605301,129800000,$130M,mid
3229,"Skye Bioscience, Inc.",SKYE,1516551,129530291,$130M,mid
3230,CIK 2032379,,2032379,129409500,$129M,mid
3231,"Neuronetics, Inc.",STIM,1227636,129300000,$129M,mid
3232,CIK 1498710,,1498710,129000000,$129M,mid
3233,Advantage Solutions Inc.,ADV,1776661,129000000,$129M,mid
3234,"Lyell Immunopharma, Inc.",LYEL,1806952,129000000,$129M,mid
3235,CIK 1808158,,1808158,128954706,$129M,mid
3236,"BV Financial, Inc.",BVFL,1302387,128376335,$128M,mid
3237,CIK 1550695,,1550695,127827522,$128M,mid
3238,EGAIN Corp,EGAN,1066194,127700000,$128M,mid
3239,CIK 1066656,,1066656,127487765,$127M,mid
3240,"Inhibikase Therapeutics, Inc.",IKT,1750149,127300000,$127M,mid
3241,"Innventure, Inc.",INVLW,2001557,126807206,$127M,mid
3242,"eHealth, Inc.",EHTH,1333493,126200000,$126M,mid
3243,"RICHARDSON ELECTRONICS, LTD.",RELL,355948,126200000,$126M,mid
3244,"CHEGG, INC",CHGG,1364954,126089139,$126M,mid
3245,"HAWTHORN BANCSHARES, INC.",HWBK,893847,125737993,$126M,mid
3246,TWIN DISC INC,TWIN,100378,125389002,$125M,mid
3247,"Research Solutions, Inc.",RSSS,1386301,125316583,$125M,mid
3248,American Well Corp,AMWL,1393584,125000000,$125M,mid
3249,"Rekor Systems, Inc.",REKR,1697851,125000000,$125M,mid
3250,CIK 1828811,,1828811,125000000,$125M,mid
3251,FULL HOUSE RESORTS INC,FLL,891482,124400000,$124M,mid
3252,GENCOR INDUSTRIES INC,GENC,64472,124081000,$124M,mid
3253,RF Acquisition Corp II,RFAIR,2012807,123719276,$124M,mid
3254,"Angel Oak Mortgage REIT, Inc.",AOMN,1766478,123700000,$124M,mid
3255,Meridian Corp,MRBK,1750735,123587730,$124M,mid
3256,Currenc Group Inc.,CURR,1862935,123360000,$123M,mid
3257,Vivid Seats Inc.,SEATW,1856031,123300000,$123M,mid
3258,ACACIA RESEARCH CORP,ACTG,934549,123109000,$123M,mid
3259,"M-tron Industries, Inc.",MPTI,1902314,122804010,$123M,mid
3260,"SUNHYDROGEN, INC.",HYSR,1481028,122800000,$123M,mid
3261,VISTA GOLD CORP,VGZ,783324,122628000,$123M,mid
3262,"InfuSystem Holdings, Inc",INFU,1337013,122267022,$122M,mid
3263,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",SPWH,1132105,122000000,$122M,mid
3264,"DHI GROUP, INC.",DHX,1393883,122000000,$122M,mid
3265,"Eagle Bancorp Montana, Inc.",EBMT,1478454,121823000,$122M,mid
3266,Kodiak Sciences Inc.,KOD,1468748,121600000,$122M,mid
3267,"SB FINANCIAL GROUP, INC.",SBFG,767405,121500000,$122M,mid
3268,"Pioneer Bancorp, Inc./MD",PBFS,1769663,121400000,$121M,mid
3269,SPECTRAL CAPITAL Corp,FCCN,1131903,121296020,$121M,mid
3270,Trilogy Metals Inc.,TMQ,1543418,120800000,$121M,mid
3271,CIK 1804591,,1804591,120300000,$120M,mid
3272,Holley Inc.,HLLY,1822928,120300000,$120M,mid
3273,"SOUNDTHINKING, INC.",SSTI,1351636,119664584,$120M,mid
3274,"KORU Medical Systems, Inc.",KRMD,704440,119084035,$119M,mid
3275,NACCO INDUSTRIES INC,NC,789933,118562800,$119M,mid
3276,VanEck Ethereum ETF,ETHV,1860788,118333419,$118M,mid
3277,Comstock Inc.,LODE,1120970,118283981,$118M,mid
3278,AA Mission Acquisition Corp. II,YCY-WT,2075336,118000000,$118M,mid
3279,"J.Jill, Inc.",JILL,1687932,117890439,$118M,mid
3280,Tavia Acquisition Corp.,TAVIR,2020385,117875000,$118M,mid
3281,INTERNATIONAL TOWER HILL MINES LTD,THM,1134115,117500000,$118M,mid
3282,CIK 1303942,,1303942,117500000,$118M,mid
3283,SEACOR Marine Holdings Inc.,SMHI,1690334,117400000,$117M,mid
3284,Orion Properties Inc.,ONL,1873923,117400000,$117M,mid
3285,Range Capital Acquisition Corp.,RANGR,2035644,117300000,$117M,mid
3286,ALLIANCE ENTERTAINMENT HOLDING CORP,AENTW,1823584,117070000,$117M,mid
3287,INVESCO DB BASE METALS FUND,DBB,1383084,117067500,$117M,mid
3288,Energy Services of America CORP,ESOA,1357971,116796122,$117M,mid
3289,QUANTUM CORP /DE/,QMCO,709283,116791817,$117M,mid
3290,"PLAYSTUDIOS, Inc.",MYPS,1823878,116400000,$116M,mid
3291,"SUPERIOR GROUP OF COMPANIES, INC.",SGC,95574,116300000,$116M,mid
3292,ProFrac Holding Corp.,ACDC,1881487,116271456,$116M,mid
3293,"SmartRent, Inc.",SMRT,1837014,116100000,$116M,mid
3294,"NexPoint Real Estate Finance, Inc.",NREF-PA,1786248,115899272,$116M,mid
3295,"Alector, Inc.",ALEC,1653087,115400000,$115M,mid
3296,Grayscale Ethereum Classic Trust (ETC),ETCG,1705181,115325290,$115M,mid
3297,BCP Investment Corp,BCIC,1372807,115000000,$115M,mid
